name,anime_debut,manga_debut,affiliation,origin,aliases,height,bounty,dfname,dftype,haoshoku,kenbunshoku,busoshoku,image
Ikkaku,810.0,757.0,Heart Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/3e/Ikkaku_Portrait.png/revision/latest?cb=20190804051526
Imu,906.0,885.0,World Government,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/29/Imu_Portrait.png/revision/latest?cb=20230605140406
Ideaman,55.0,25.0,Krieg Pirates,East Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/37/Ideaman_Portrait.png/revision/latest?cb=20200112123639
Ikaros Much,611.0,530.0,New Fish-Man Pirates,Grand Line ,,499.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a1/Ikaros_Much_Portrait.png/revision/latest?cb=20180803070924
Ibiributsu,926.0,919.0,Beasts Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/43/Ibiributsu_Portrait.png/revision/latest?cb=20210910143736
Igaram,106.0,64.0,Arabasta,Grand Line ,"Mr. 8""（ミスター・エイト）,Igarappoi",218.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f9/Igaram_Portrait.png/revision/latest?cb=20200112072805
Ibusu,738.0,671.0,Doerena Kingdom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0a/Ibusu_Portrait.png/revision/latest?cb=20200426052504
Ideo,706.0,633.0,Ideo Pirates,Grand Line,Destruction Cannon,225.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d8/Ideo_Portrait.png/revision/latest?cb=20200426052750
Medaka Mermaid Quintuplets,608.0,527.0,Neutral,Grand Line ,,,0,,,False,False,False,
Iceburg,323.0,230.0,Galley-La Company,Grand Line ,,199.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ec/Iceburg_Portrait.png/revision/latest?cb=20200629195417
Hyoutauros,658.0,582.0,Caesar Clown,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b7/Hyoutauros_Portrait.png/revision/latest?cb=20181229010309
Hustle,60.0,,Krieg Pirates,East Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/cb/Hustle_Portrait.png/revision/latest?cb=20200314000814
Hound,1078.0,,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/37/Hound_Portrait.png/revision/latest?cb=20230410074041
Hototogisu,766.0,705.0,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/34/Hototogisu_Portrait.png/revision/latest?cb=20240301153720
Hyouzou,607.0,527.0,New Fish-Man Pirates,Grand Line ,,327.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d2/Hyouzou_Portrait.png/revision/latest?cb=20180803071100
Hyogoro,926.0,919.0,,,"Grandpa Hyo,Hyogoro of the Flower",100.0,0,,,False,False,True,https://static.wikia.nocookie.net/onepiece/images/6/67/Hyogoro_Portrait.png/revision/latest?cb=20200412065153
Hop,1040.0,,Kid Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/70/Hop_Portrait.png/revision/latest?cb=20220414175754
Honner,287.0,187.0,,Lvneel Kingdom,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f7/Honner_Portrait.png/revision/latest?cb=20210629033328
Hotei,951.0,951.0,Beasts Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/58/Hotei_Portrait.png/revision/latest?cb=20220213141055
Hongo,1.0,489.0,Red Hair Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/5e/Hongo_Portrait.png/revision/latest?cb=20231029032543
Home,921.0,912.0,Mt. Atama Thieves,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ea/Home_Portrait.png/revision/latest?cb=20210906221344
Hotori and Kotori,261.0,171.0,God's Army,Sky Islands ,,179.0,0,,,False,False,False,
Hocker,12.0,6.0,Chouchou,East Blue ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/57/Hocker_Portrait.png/revision/latest?cb=20200105081913
Hogback,446.0,340.0,Thriller Bark Pirates (Mysterious Four),West Blue,Doctor Hogback,223.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a8/Hogback_Portrait.png/revision/latest?cb=20180718082616
Hody Jones,608.0,527.0,New Fish-Man Pirates,Grand Line ,,331.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/9d/Hody_Jones_Portrait.png/revision/latest?cb=20200420023513
Ho,213.0,128.0,Nefertari Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/70/Ho_Portrait.png/revision/latest?cb=20200112072857
Holy,241.0,155.0,God's Army,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/65/Holy_Portrait.png/revision/latest?cb=20190517051309
Michael and Hoichael,432.0,313.0,Auntie,,,,0,,,False,False,False,
Holed'em,915.0,901.0,Beasts Pirates,Wano Country,,312.0,0,,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f6/Holed%27em_Portrait.png/revision/latest?cb=20200420045716
Hiriluk,141.0,85.0,,Grand Line ,,213.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/19/Hiriluk_Portrait.png/revision/latest?cb=20200122092107
Hocha,391.0,275.0,Ohara Archaeologists,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/39/Hocha_Portrait.png/revision/latest?cb=20200420081059
Hitsugisukan,963.0,968.0,Mokomo Dukedom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/79/Hitsugisukan_Portrait.png/revision/latest?cb=20210404032318
Hip,1038.0,1065.0,Kid Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/9b/Hip_Portrait.png/revision/latest?cb=20230611032916
Hiroshi,915.0,901.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/10/Hiroshi_Portrait.png/revision/latest?cb=20210628221856
Hinokizu,1056.0,1083.0,,,,,0,,,False,False,False,
Hiramera,608.0,527.0,Mermaid Café,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a0/Hiramera_Portrait.png/revision/latest?cb=20191225090519
Hippo Gentleman,451.0,345.0,Thriller Bark Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/51/Hippo_Gentleman_Portrait.png/revision/latest?cb=20200119073800
Heracles,524.0,420.0,,South Blue,,214.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d3/Heracles_Portrait.png/revision/latest?cb=20141206190508
Hildon,444.0,339.0,Thriller Bark Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/71/Hildon_Portrait.png/revision/latest?cb=20200119071910
Hera,703.0,633.0,Corrida Colosseum,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/53/Hera_Portrait.png/revision/latest?cb=20220925140927
Hina,171.0,127.0,Marines (Black Cage Corps),West Blue,Black Cage Hina,181.0,0,Ori Ori no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f9/Hina_Portrait.png/revision/latest?cb=20220101062809
Hera,1011.0,1028.0,Big Mom Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/53/Hera_Portrait.png/revision/latest?cb=20220925140927
Helmeppo,3.0,2.0,Marines (Headquarters,,,179.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/73/Helmeppo_Portrait.png/revision/latest?cb=20191224030320
Heat,500.0,394.0,Kid Pirates,South Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/fc/Heat_Portrait.png/revision/latest?cb=20130912170854
Hoe,611.0,530.0,King Neptune,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/9a/Hoe_Portrait.png/revision/latest?cb=20191225102155
Hattori,323.0,230.0,CP0,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/bc/Hattori_Portrait.png/revision/latest?cb=20200114054424
Haritsu Kendiyo,594.0,511.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/44/Haritsu_Kendiyo_Portrait.png/revision/latest?cb=20200509134432
Haruta,553.0,461.0,Whitebeard Pirates,South Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/1d/Haruta_Portrait.png/revision/latest?cb=20130622164315
Hasami,176.0,110.0,Ukkari Hot-Spring Island,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f2/Hasami_Portrait.png/revision/latest?cb=20200112075416
Heppoko,2.0,1.0,Alvida Pirates,East Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a3/Heppoko_Portrait.png/revision/latest?cb=20200112084231
Happa Yamao,341.0,241.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/90/Happa_Yamao_Portrait.png/revision/latest?cb=20200629105638
Hara,919.0,909.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/9e/Hara_Portrait.png/revision/latest?cb=20210710114437
Hanzo,931.0,925.0,Beasts Pirates,Wano Country,,544.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ee/Hanzo_Portrait.png/revision/latest?cb=20200420040355
Hatchan,69.0,31.0,Takoyaki 8,,Six-Sword Style Hachi,220.0,8000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a0/Hatchan_Portrait.png/revision/latest?cb=20191225094910
Hatcha,981.0,987.0,Beasts Pirates (Numbers),Punk Hazard,,6680.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/07/Hatcha_Portrait.png/revision/latest?cb=20211205051356
Hannyabal,525.0,422.0,Impel Down,South Blue,,309.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/1f/Hannyabal_Portrait.png/revision/latest?cb=20210612123007
Hanji,949.0,947.0,Ninja-Pirate-Mink-Samurai Alliance,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/07/Hanji_Portrait.png/revision/latest?cb=20220329033427
Hanji,929.0,922.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/07/Hanji_Portrait.png/revision/latest?cb=20220329033427
Haredas,523.0,418.0,,Sky Islands ,,253.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a1/Haredas_Portrait.png/revision/latest?cb=20190103040726
Happygun,578.0,487.0,Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/62/Happygun_Portrait.png/revision/latest?cb=20230605124334
Harisenbon,617.0,555.0,New Fish-Man Pirates,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/33/Harisenbon_Portrait.png/revision/latest?cb=20180802053056
Hangan,556.0,465.0,Ally of the Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/43/Hangan_Portrait.png/revision/latest?cb=20200426055854
Herb,287.0,187.0,Shandia,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/14/Herb_Portrait.png/revision/latest?cb=20190517044157
Hanger,97.0,48.0,Robecca Hanberg,East Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d0/Hanger_Portrait.png/revision/latest?cb=20200105083533
Hana,971.0,973.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/7d/Hana_Portrait.png/revision/latest?cb=20210516043958
Han,940.0,937.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c8/Han_Portrait.png/revision/latest?cb=20200816082502
Ham Burger,823.0,777.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/47/Ham_Burger_Portrait.png/revision/latest?cb=20200122091734
Hammond,607.0,526.0,New Fish-Man Pirates,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/de/Hammond_Portrait.png/revision/latest?cb=20180730084203
Hack,706.0,633.0,Revolutionary Army,Grand Line ,Hundredth Dan Hack,280.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d3/Hack_Portrait.png/revision/latest?cb=20190106023425
Hajrudin,706.0,639.0,"New Giant Warrior Pirates, Buggy's Delivery (resigned)",Grand Line ,,2200.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/50/Hajrudin_Portrait.png/revision/latest?cb=20200426053836
Hakowan,245.0,778.0,Wapol,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ec/Hakowan_Portrait.png/revision/latest?cb=20190519232417
Hakugan,810.0,757.0,Heart Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/ad/Hakugan_Portrait.png/revision/latest?cb=20190804050158
Gyogyo,498.0,392.0,Bonney Pirates,South Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/45/Gyogyo_Portrait.png/revision/latest?cb=20190105082140
Gyoru,1.0,45.0,,East Blue ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/5e/Gyoru_Portrait.png/revision/latest?cb=20200112093853
Guillotine,1078.0,,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/66/Guillotine_Portrait.png/revision/latest?cb=20230410074142
Gyro,611.0,530.0,"Gyro Pirates, New Fish-Man Pirates (ruse, former)",,Crab-Hand Gyro,,73000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/84/Gyro_Portrait.png/revision/latest?cb=20191225101715
Hamburg,305.0,207.0,Foxy Pirates,,Four-Footed Dash Freak,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/3a/Hamburg_Portrait.png/revision/latest?cb=20200607145542
Hamlet,994.0,982.0,Beasts Pirates,,,,0,,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/9b/Hamlet_Portrait.png/revision/latest?cb=20220529130931
Hack,391.0,275.0,Ohara Archaeologists,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d3/Hack_Portrait.png/revision/latest?cb=20190106023425
Gyaro,197.0,386.0,Macro Pirates,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a6/Gyaro_Portrait.png/revision/latest?cb=20180718084523
Great Michael,563.0,,Ally of the Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/8d/Great_Michael_Portrait.png/revision/latest?cb=20220319054544
Grabar,717.0,647.0,Tontatta Kingdom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e3/Grabar_Portrait.png/revision/latest?cb=20190717055804
Guernica,705.0,635.0,CP0,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ec/Guernica_Portrait.png/revision/latest?cb=20220522073458
Goro,316.0,,Ukkari Hot-Spring Island,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e2/Goro_Portrait.png/revision/latest?cb=20200112072230
Gram,391.0,275.0,Ohara Archaeologists,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/70/Gram_Portrait.png/revision/latest?cb=20200420074955
Gorishiro,978.0,982.0,Beasts Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d0/Gorishiro_Portrait.png/revision/latest?cb=20220220052707
Gorilla,596.0,514.0,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/2a/Gorilla_Portrait.png/revision/latest?cb=20190823220556
Gotti,825.0,783.0,Fire Tank Pirates,West Blue,,375.0,90000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e5/Gotti_Portrait.png/revision/latest?cb=20190806020833
Goo,483.0,375.0,Pirate crew,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ea/Goo_Portrait.png/revision/latest?cb=20210701184850
Gonbe,322.0,229.0,Chimney,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/88/Gonbe_Portrait.png/revision/latest?cb=20190816023840
Goldfish Princess,189.0,,Goldfish Empire,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/10/Goldfish_Princess_Portrait.png/revision/latest?cb=20131026121249
Gomorrah,366.0,256.0,Franky Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/fb/Gomorrah_Portrait.png/revision/latest?cb=20180830054925
Gorobe,924.0,916.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/28/Gorobe_Portrait.png/revision/latest?cb=20200105030645
Goldberg,899.0,836.0,New Giant Warrior Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/29/Goldberg_Portrait.png/revision/latest?cb=20190526062412
Gode,256.0,169.0,God's Army,,Sage,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/65/Gode_Portrait.png/revision/latest?cb=20190517051423
Goki,954.0,955.0,Beasts Pirates (Numbers),,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/14/Goki_Portrait.png/revision/latest?cb=20211128060506
Gloriosa,514.0,408.0,KujaRocks Pirates (former),Calm Belt ,Elder Nyon,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/2a/Gloriosa_Portrait.png/revision/latest?cb=20190725093251
Glove,427.0,309.0,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/fe/Glove_Portrait.png/revision/latest?cb=20190823220610
Going Merry,41.0,17.0,Straw Hat Pirates,,,1100.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/ac/Going_Merry_Portrait.png/revision/latest?cb=20200509011430
Gol D. Roger,1.0,1.0,Roger Pirates,East Blue ,"Gold Roger,Pirate King",274.0,0,,,True,True,True,https://static.wikia.nocookie.net/onepiece/images/6/6c/Gol_D._Roger_Portrait.png/revision/latest?cb=20230624172355
Gladius,682.0,608.0,Donquixote Pirates,North Blue,,260.0,0,Pamu Pamu no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c3/Gladius_Portrait.png/revision/latest?cb=20190805024451
Gismonda,705.0,635.0,CP0,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/2d/Gismonda_Portrait.png/revision/latest?cb=20180828032423
Giovanni,809.0,758.0,Mokomo Dukedom,Grand Line ,,226.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/34/Giovanni_Portrait.png/revision/latest?cb=20200126065936
Gion,907.0,887.0,Marines,,Momousagi,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0d/Gion_Portrait.png/revision/latest?cb=20190526033824
Giro Chintaro,909.0,892.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/55/Giro_Chintaro_Portrait.png/revision/latest?cb=20210502145441
Ginrummy,795.0,739.0,Beasts Pirates,,,,0,,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/57/Ginrummy_Portrait.png/revision/latest?cb=20200420044812
Giolla,682.0,608.0,Donquixote Pirates,North Blue,,221.0,0,Ato Ato no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/50/Giolla_Portrait.png/revision/latest?cb=20190829212452
Gina,318.0,215.0,Foxy Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/73/Gina_Portrait.png/revision/latest?cb=20191008120355
Gimlet,775.0,715.0,,,,,0,,,False,False,False,
Ginny,1095.0,,Revolutionary Army (East Army),,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/93/Ginny_Portrait.png/revision/latest?cb=20231105152921
Gig,1024.0,1067.0,Kid Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/45/Gig_Portrait.png/revision/latest?cb=20231020192538
Ginnosuke,919.0,909.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/20/Ginnosuke_Portrait.png/revision/latest?cb=20211213183118
